candidate_id,query_id,query_text,rank,logical_product_id,score,logical_product_link,product_name,brand,category,price,description,ingredients,pros,cons,best_uses,page_rating,page_review_count
e5_maxp,19,Concealer that does not crease,5,P0274,0.8545059,https://www.ulta.com/p/conceal-reveal-3-in-1-coverage-palette-pimprod2023469,Conceal To Reveal 3-in-1 Coverage Palette,Undone Beauty,Concealer,14.0,"Undone Beauty's Conceal To Reveal Concealer features 3-in-1 customizable coverage from sheer, medium, opaque. With coconut extract, this coverage cream gives a natural dewy finish. Details Features Key Ingredients Unique 3-in-1 cream concealer formulation for customizable coverage from sheer to opaque 1 - Sheer formula: Dewy coverage for all over & highlighting 2 - Medium formula: Full coverage for under eye circles & all over coverage 3 - Opaque formula: Total coverage concealer for blemishes + tattoos Cream formula leaves a natural, dewy skin-like finish Paraben-free, gluten-free Natural coconut extract gives skin dewy glow How To Use Apply using fingertips, brush or sponge. Use each shade alone or blend for infinite options. Ideal for face, eye and body.","Ingredients Pentaerythrityl Tetraisostearate, Ethylhexyl Palmitate, Hydrogenated Microcrystalline Wax, Bis-Diglyceryl Polyacyladipate-2, Ceresin, Polyethylene, Phenoxyethanol, Tocopheryl Acetate, Cocos Nucifera (Coconut) Oil. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77492, CI 77491, CI 77499).","good/buildable coverage, natural-looking finish, smooth/creamy texture, flattering/good shade match, glowy/radiant finish, hydrating/non-drying, blends easily, good value/affordable, easy to apply/use, lightweight feel","cakey finish, heavy/thick feel, can cause breakouts, creases/settles into lines, difficult to blend, patchy/streaky finish, poor/insufficient coverage, shade/color mismatch or inaccurate photos, smudges/transfers/flakes","under-eye dark circles/brightening, everyday wear, natural/light makeup looks, oily skin, bronzing/contouring, cheeks/blush, combination skin, eyeshadow/eye looks, fair/light skin tones, travel/on-the-go touch-ups",4.4,295.0
e5_maxp,20,I am looking for a concealer,1,P0437,0.8501073,https://www.ulta.com/p/good-apple-lightweight-full-coverage-concealer-pimprod2030449,Good Apple Lightweight Full-Coverage Concealer,KVD Beauty,Concealer,30.0,"Conscious Beauty at Ulta BeautyTM Vegan Good Apple Lightweight Full-Coverage Concealer is an extreme long-wear, crease-resistant concealer with the same hydrating, lightweight full coverage as KVD Beauty's iconic Good Apple Foundation. Details Benefits Key Ingredients Features KVD Beauty's iconic Good Apple Foundation is now a concealer for all skin types Undetectable feel with unforgettable coverage for undereyes and beyond Get all of the pigment, without the weight Good Apple Concealer blends out easily for a natural, skin-like finish Ultra-concentrated with InterLace Pigments that seamlessly stretch over skin for crease-resistant coverage and a brighter look Designed with undereyes in mind, the applicator mimics your fingertip for precision + a soft-touch feel Fully recyclable box and tube 100% vegan Antioxidant-rich apple extract helps nourish the delicate eye area Raspberry stem cells provide deep moisturizing benefits for all-day comfort and hydration In a consumer study on 33 volunteers: 97% of users agree this product delivers buildable and comfortable full coverage 97% of users agree this product has a natural, skin-like finish 97% of users agree this product is not cakey and feels amazing on the skin How To Use FIND YOUR SHADE Choose your shade based on the coverage you want: CONCEAL PRO TIP: When spot concealing, let Good Apple Concealer sit on skin for 30 seconds before blending it out for boosted coverage. HIGHLIGHT HIDE BLEMISHES: Use the shade that's closest to your skin tone. WAKE UP + HIGHLIGHT: Choose a shade that's 1-2 shades lighter than your skin tone. CANCEL PURPLE//BLUE: Pick a shade with a yellow or golden undertone to balance. - BRIGHTEN DISCOLORATION: Grab a shade with a peach or copper undertone to color correct. Use the applicator to smoothly apply concealer under your eyes, or anywhere you want more coverage. Blend it out with a damp beauty sponge or small brush, or tap it into skin with your fingers. Use a shade lighter than your skin tone to accent the high-points of your face. Think: Under eyes blended out to your cheekbones, down the bridge of your nose, in the center of your forehead and your chin.","Ingredients Aqua/Water/Eau, Dimethicone, Caprylyl Methicone, Trimethylsiloxysilicate, Alcohol Denat., Caprylic/Capric Triglyceride, Isododecane, PEG-12 Dimethicone/PPG-20 Crosspolymer, Sorbitan Isostearate, Phenyl Trimethicone, Butylene Glycol, Sodium Potassium Aluminum Silicate, BIS-Hydroxyethoxypropyl Dimethicone/IPDI Copolymer Ethylcarbamate, Caprylyl Dimethicone Ethoxy Glucoside, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Leaf Extract, DI-C12-13 Alkyl Tartrate, Triethoxycaprylylsilane, Phenoxyethanol, Sodium Chloride, Alcohol, Potassium Sorbate, Sodium Dehydroacetate, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyphenylsilsesquioxane, Alumina, Tocopheryl Acetate, Glycerin, Tocopherol, Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","good/buildable coverage, blends easily, long-lasting wear, hydrating/non-drying, flattering/good shade match, natural-looking finish, smooth/creamy texture, convenient packaging/applicator","drying/emphasizes dry patches, patchy/streaky finish, cakey finish, creases/settles into lines, shade/color mismatch or inaccurate photos, smudges/transfers/flakes","under-eye dark circles/brightening, bronzing/contouring, covering redness, dry skin, everyday wear, under foundation/makeup",3.5,129.0
e5_maxp,20,I am looking for a concealer,2,P0843,0.8475307,https://www.ulta.com/p/power-plush-longwear-concealer-pimprod2041665,Power Plush Longwear Concealer,KYLIE COSMETICS,Concealer,27.0,"Conscious Beauty at Ulta BeautyTM Vegan Clean Ingredients The Kylie Cosmetics Power Plush Longwear Concealer is a weightless, medium buildable liquid concealer that brightens, blurs, and smooths to a natural, satin finish. Its hydrating formula offers flexible and highly comfortable wear with a cushiony, soft feel for up to 12 hours. Details Benefits Features Weightless, breathable formula with medium buildable coverage Creamy texture blends seamlessly to a cushiony, soft-to-the-touch feel Brightens and color corrects under eye circles Covers blemishes, dark spots, and redness Blurs and smooths the look of pores, fine lines, and texture Provides long-lasting skin hydration that reinforces the skin barrier Offers up to 12 hours of undetectable wear with a very natural, satin finish Doesn't crease or settle into fine lines and doesn't look cakey Liquid concealer with a tapered doe foot applicator is perfect for precise application and hard-to-reach areas Contains Flex Form Properties for highly comfortable, flexible wear that moves with you Formulated with skincare ingredients: Panthenol (Pro-Vitamin B5), Rosa Flower Extract, Centella Asiatica, Vitamin E Sweat, humidity, and waterproof Clean**, vegan* and cruelty-free makeup, no fragrance added Formulated with no ingredients from animal origin How To Use Apply this Kylie concealer anywhere you want to brighten, conceal, or smooth. Swipe or dab the doe foot applicator on skin, then blend using the Kylie Concealer Brush - Brush 02. To conceal under eye circles and dark spots, choose a shade closest to your skin tone dependent on your shade level and undertones. To brighten, choose a shade lighter than your natural concealer shade. Apply to the high points of your face, anywhere you want to highlight. To bronze or contour, choose a shade darker than your concealer shade. To conceal a blemish, apply your natural shade of concealer on the blemish then let it sit for 1 minute before blending it out.","Ingredients Water/Aqua/Eau, Synthetic Fluorphlogopite, Dimethicone, Isononyl Isononanoate, Isohexadecane, Butylene Glycol, Glycerin, Diisostearyl Malate, Cetyl Peg/Ppg-10/1 Dimethicone, Cellulose, Polyglyceryl-4 Isostearate, Phenoxyethanol, Sodium Chloride, Disteardimonium Hectorite, Caprylic/Capric Triglyceride, Potassium Sorbate, Sodium Dehydroacetate, Alcohol Denat., Triethoxycaprylylsilane, C20-24 Olefin, Silica Dimethyl Silylate, Alumina, Tocopheryl Acetate, Panthenol, Escin, Ruscus Aculeatus Root Extract, Ammonium Glycyrrhizate, Centella Asiatica Leaf Extract, Rosa Hybrid Flower Extract, Hydrolyzed Yeast Protein, Calendula Officinalis Flower Extract, Sodium Citrate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/-: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)].","good/buildable coverage, smooth/creamy texture, long-lasting wear, flattering/good shade match, blends easily, lightweight feel, natural-looking finish, strong pigmentation/color payoff","creases/settles into lines, shade/color mismatch or inaccurate photos, cakey finish, heavy/thick feel, poor/insufficient coverage","oily skin, under-eye dark circles/brightening, acne-prone skin",4.3,997.0
e5_maxp,20,I am looking for a concealer,3,P0013,0.84422255,https://www.ulta.com/p/4-in-1-love-your-selfie-longwear-foundation-concealer-pimprod2005671,4-In-1 Love Your Selfie Longwear Foundation & Concealer,PÜR,Concealer,38.0,"Conscious Beauty at Ulta BeautyTM Vegan Clean Ingredients Cruelty Free Give Back PÜR 4-in-1 Love Your Selfie Longwear Foundation & Concealer is formulated to instantly mask blemishes and imperfections, leaving behind a natural, skin-like finish. Details Benefits Key Ingredients Formulated Without Full coverage, natural, skin-like, matte finish. 4 benefits in 1: Foundation, concealer, skincare, and longwear. Unique, dual-applicator component. Conceal blemishes, dark spots, and imperfections with the targeted, doe foot applicator or achieve flawless, all over coverage with pump. Hydrating PÜR 4-in-1 Love Your Selfie formula won't settle into fine lines & wrinkles. Consumers say 4-in-1 Love Your Selfie is easy to use and feels comfortable on skin. Skincare-infused formula effectively conceals redness and discoloration, conceals blemishes and skin imperfections. Hypoallergenic. Powered by Lingonberry Extract, which helps protect skin from damage caused by high energy visible blue light. Polysaccharide Film provides a protective, breathable barrier to help shield skin from environmental stressors like pollution. A complexion-boosting blend of invigorating skincare ingredients like Green Tea, Ginseng, and Vitamin B help address signs of premature aging while stimulating and renewing the skin's appearance. Powered by PÜR's proprietary Ceretin Complex, non-irritating Encapsulated Retinol, Lactic Acid, Shea Butter, and Ceramides which gently promote cell turnover while helping to diminish the look of fine lines, wrinkles, and discoloration for a brighter, smoother skin tone and texture. This gentle time-released formula can be used both day and night. BPA Fragrance Gluten Mineral Oil Parabens Phthalate Sulfates How To Use Concealer: Use the doe foot applicator to apply concealer directly onto imperfections or dark spots. Blend using a complexion brush. Foundation: Apply 1-2 pumps of foundation directly onto the face using your finger. Blend using a complexion brush.","Ingredients MN3 Buff: Aqua, Cyclopentasiloxane, Methyl Methacrylate Crosspolymer, Butylene Glycol, Phenyl Trimethicone, Ethylhexyl Palmitate, Caprylyl Methicone, Cetyl PEG/PPG-10/1 Dimethicone, Cyclohexasiloxane, Diphenylsiloxy Phenyl Trimethicone, PEG-10 Dimethicone, Sorbitan Isostearate, Trimethylsiloxysilicate, Sodium Chloride, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Ceramide Ap, Retinol, Lactic Acid, Butyrospermum Parkii (Shea) Butter Extract, Sodium Starch Octenylsuccinate, Camellia Sinensis (Green Tea) Leaf Extract, Panax Ginseng Root Extract, Panthenol (Vitamin B), Vaccinium Vitis-Idaea (Lingonberry) Fruit Extract, Disteardimonium Hectorite, Triethoxycaprylylsilane, Aluminum Hydroxide, Coffea Arabica (Coffee) Seed Extract, Oryza Sativa (Rice) Bran Extract, Lauroyl Lysine, Helianthus Annuus (Sunflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tuber Melanosporum Extract, Vitis Vinifera (Grape) Fruit Extract, Calcium Gluconate, Phenoxyethanol, Glycerin, Triethyl Citrate, Ethylhexylglycerin, Disodium EDTA, Citric Acid, Xanthan Gum, Gluconolactone, Sodium Benzoate, 1, 2-Hexanediol, Biosaccharide Gum-4, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499).","good/buildable coverage, hydrating/non-drying, smooth/creamy texture, blends easily, flattering/good shade match, natural-looking finish","cakey finish, creases/settles into lines, heavy/thick feel, difficult to blend, drying/emphasizes dry patches","humid/hot weather, mature skin, sensitive skin",3.9,891.0
e5_maxp,20,I am looking for a concealer,4,P0512,0.84407806,https://www.ulta.com/p/i-am-magic-mini-concealer-pimprod2026783,I am Magic Mini Concealer,Juvia's Place,Concealer,10.0,"Introducing Juvia's Place I AM MAGIC MINI Liquid Concealer is a sweat-proof, waterproof, and weightless full coverage concealer, available across several unique shades. How To Use Apply I Am Magic Concealer directly onto imperfections using doe-foot and blend softly using a sponge. Tip: To brighten under eye use a lighter shade of concealer and to contour and define specific areas of the face use two shades darker.","Ingredients Hydrogenated Polyisobutene, Water, Cetearyl Ethylhexanoate, Silica, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Caprylic/Capric Triglyceride, Butylene Glycol, Disteardimonium Hectorite, Isododecane, Silica Silylate, Disodium Stearoyl Glutamate, Sodium Chloride, Quaternium-90 Bentonite, Phenoxyethanol, Caprylyl Glycol, Cetyl Peg/Ppg-10/1 Dimethicone, Polyglyceryl-3 Diisostearate, Aluminum Hydroxide, Potassium Sorbate, Propylene Carbonate, Hexylene Glycol, Disodium Edta, Tocopheryl Acetate, Dimethicone/Vinyl Dimethicone Crosspolymer. May Contain: Iron Oxides (CI 77492, 77491, 77499), Titanium Dioxide (CI 77891).","good/buildable coverage, smooth/creamy texture, flattering/good shade match, blends easily, good value/affordable, gentle/non-irritating, hydrating/non-drying, long-lasting wear","creases/settles into lines, cakey finish, causes irritation/burning, drying/emphasizes dry patches, heavy/thick feel, packaging/applicator problems, patchy/streaky finish, poor longevity, shade/color mismatch or inaccurate photos","covering blemishes/dark spots, under-eye dark circles/brightening, dry skin, eyeshadow/eye looks, setting makeup",4.3,2199.0
e5_maxp,20,I am looking for a concealer,5,P0509,0.8431285,https://www.ulta.com/p/i-am-magic-concealer-pimprod2006835,I Am Magic Concealer,Juvia's Place,Concealer,14.0,"Juvia's Place I AM MAGIC Liquid Concealer: Weightless full coverage concealer formulated to be the best full coverage concealer, great for all skin types and skin tones. Details Features Formulated Without Sweat-proof Waterproof Parabens Sulfates How To Use Apply I Am Magic Concealer directly onto imperfections using doe-foot and blend softly using a sponge. Tip: To brighten under eye use a lighter shade of concealer and to contour and define specific areas of the face use two shades darker.","Ingredients Hydrogenated Polyisobutene, Water, Cetearyl Ethylhexanoate, Silica, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Caprylic/Capric Triglyceride, Butylene Glycol, Disteardimonium Hectorite, Isododecane, Silica Silylate, Disodium Stearoyl Glutamate, Sodium Chloride, Quaternium-90 Bentonite, Phenoxyethanol, Caprylyl Glycol, Cetyl PEG/PPG-10/1 Dimethicone, Polyglyceryl-3 Diisostearate, Aluminum Hydroxide, Potassium Sorbate, Propylene Carbonate, Hexylene Glycol, Disodium EDTA, Tocopheryl Acetate, Dimethicone/Vinyl Dimethicone Crosspolymer. May Contain: Iron Oxides (CI 77492, 77491, 77499), Titanium Dioxide (CI 77891).","good/buildable coverage, smooth/creamy texture, flattering/good shade match, blends easily, good value/affordable, gentle/non-irritating, hydrating/non-drying, long-lasting wear","creases/settles into lines, cakey finish, causes irritation/burning, drying/emphasizes dry patches, heavy/thick feel, packaging/applicator problems, patchy/streaky finish, poor longevity, shade/color mismatch or inaccurate photos","covering blemishes/dark spots, under-eye dark circles/brightening, dry skin, eyeshadow/eye looks, setting makeup",4.3,2199.0
e5_maxp,21,Matte bronzer,1,P1025,0.8682798,https://www.ulta.com/p/skinfinish-sunstruck-matte-bronzer-pimprod2038751,Skinfinish Sunstruck Matte Bronzer,MAC,Bronzer,35.0,"The MAC Skinfinish Sunstruck Matte Bronzer is a soft matte bronzing powder that adds warmth and depth, available in Artist-crafted, 10 color-true shades. Details Benefits Stays colour-true, 24 hours Sweat- and humidity-resistant Does not cause acne Dermatologist-tested For all skin types How To Use Apply onto face or body with a 143S Bronzer Fan Brush for natural-looking warmth and sun-kissed colour. Blend or build to desired coverage and look","Ingredients Magnesium Myristate, Lauroyl Lysine, Hdi/Trimethylol Hexyllactone Crosspolymer, Nylon-12, Polymethyl Methacrylate, Diisostearyl Malate, Isopentyldiol, Tridecyl Trimellitate, Vp/Hexadecene Copolymer, C13-15 Alkane, Polyglyceryl-3 Polyricinoleate, Heptyl Undecylenate, Caprylyl Glycol, Caprylic/Capric Triglyceride, Polyhydroxystearic Acid, Hexylene Glycol, Isostearic Acid, Lecithin, Phenoxyethanol, [+/- Mica, Titanium Dioxide (CI 778911), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Bismuth Oxychloride (CI 77163), 1, Blue 1 Lake (CI 42090), Bronze Powder (CI 77400), Chromium Hydroxide Green (CI 77289). Chromiuum Oxide Greens (CI 77288), Copper Powder (CI 77400), Ferric Ammonium Ferrocyanide (CI 77510), Ferricic Ferrocyanide (CI 77510), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 28 (CI 45410), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 40 Lake (CI 16035), 1, Ultramarines (CI 77007), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985)].","flattering/good shade match, glowy/radiant finish, smooth/creamy texture, long-lasting wear, blends easily, matte finish/oil control, natural-looking finish, strong pigmentation/color payoff, easy to apply/use","strong/unpleasant scent, cakey finish, heavy/thick feel, poor longevity","bronzing/contouring, everyday wear, humid/hot weather, deep/dark skin tones, fair/light skin tones",4.3,184.0
e5_maxp,21,Matte bronzer,2,P0745,0.8671142,https://www.ulta.com/p/natural-looking-matte-powder-bronzer-xlsImpprod17841003,Natural-Looking Matte Powder Bronzer,Anastasia Beverly Hills,Bronzer,28.0,"Conscious Beauty at Ulta BeautyTM Cruelty Free Powder Bronzer by Anastasia Beverly Hills is a finely milled bronzing powder that provides a natural-looking matte finish with buildable coverage. This professional-quality powder bronzer feels weightless on the face and body and blends seamlessly to add warmth for a sun-kissed makeup look. Details Benefits Features Powder Bronzer can be layered on top of liquid, cream or powder complexion products Shade range is inclusive for cool and olive undertones Includes a large mirror for on-the-go touch-ups Available in naturally sun-kissed shades Cruelty-free How To Use For a natural bronze, dust Powder Bronzer on the upper cheek plane, down the nose, chin and forehead. For a tan glam, apply Powder Bronzer to the jawline, side of the nose, tip of the nose, temple and cheek contour. Pro Tip: Use Powder Bronzer as an eye shadow for added warmth in the crease.","Ingredients Saddle: Boron Nitride, Caprylic/Capric Triglyceride, Aluminum Starch Octenylsuccinate, Lauroyl Lysine, Nylon-12, Dimethicone, Magnesium Stearate, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexyl Palmitate, Ethylhexylglycerin, Isopropyl Myristate, Isostearic Acid, Lecithin, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Synthetic Fluorphlogopite, Tocopheryl Acetate. May Contain: Mica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","blends easily, glowy/radiant finish, natural-looking finish, strong pigmentation/color payoff",shade/color mismatch or inaccurate photos,"bronzing/contouring, cheeks/blush, everyday wear, humid/hot weather",4.6,2121.0
e5_maxp,21,Matte bronzer,3,P0033,0.866511,https://www.ulta.com/p/airbrush-matte-bronzer-pimprod2043364,Airbrush Matte Bronzer,Charlotte Tilbury,Bronzer,58.0,"Charlotte Tilbury's Airbrush Matte Bronzer is an oversized natural matte bronzer in a refillable compact, infused with hyaluronic acid for a skin-perfecting bronzed filter for the face and body. Details Benefits Key Ingredients Formulated Without Charlotte created this bronzer to blend with the skin and warm the look of the complexion while blurring the appearance of any imperfections. It's perfect for an all-over face and body bronze or to define and contour. Hyaluronic Acid: Hydrates and helps skin appear softer and smoother. Micro-Fine Perfecting Powders: Deliver an invisibly thin, silky filter on the skin to add an increased depth of color and coverage. Microspheres: Provide long-wear pay off and a silky texture. Sulfates SLS and SLES. This product is also gluten-free. How To Use Apply to your face and body where the sun naturally tans - cheekbones, jawline, top of shoulders, collarbone, and to the center of your arms and legs. Use your skin-enhancing shade to add warmth to your face, neck, décolletage, the tops of shoulders, and down the center of your arms and legs. Use a deeper skin-sculpting shade to contour the neck on either side, shade above and below the collarbone, and shade down the center of the décolletage. Create the illusion of sculpted, contoured limbs by shading down the inner and outer sides of the arms and legs. Buff onto skin and blend with The Air-Brush (sold separately) for a natural-looking, sunkissed finish.","Ingredients Talc, Mica, Methyl Methacrylate Crosspolymer, Dimethicone, Nylon-12, Silica, Zinc Stearate, Pentaerythrityl Tetraisostearate, Ethylhexylglycerin, Lauroyl Lysine, Potassium Sorbate, Dimethiconol, Hyaluronic Acid, Hydroxystearic Acid. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499).","blends easily, good value/affordable, long-lasting wear, natural-looking finish","patchy/streaky finish, too expensive/poor value",bronzing/contouring,4.6,8.0
e5_maxp,21,Matte bronzer,4,P0668,0.8663044,https://www.ulta.com/p/matte-monoi-butter-bronzer-pimprod2021750,Matte Monoi Butter Bronzer,Physicians Formula,Bronzer,15.99,"The Physician's Formula Matte Monoi Butter Bronzer is a water-resistant matte bronzer for a Tahitian sun-kissed look! Packed with essential fatty acids and pro-vitamins that soften, condition, and moisturize skin, leaving it silky soft. Details Features Incredibly creamy and soft texture combines the best features of a powder and cream bronzer to deliver an airbrushed matte finish unlike any other Infused with a powerful blend of exotic Tahitian Monoi Butter, Murumuru Butter, Cupuaçu Butter, and Tucuma Butter Packed with essential fatty acids and pro-vitamins that soften, condition, and moisturize skin, leaving it silky soft An ultra-luxurious, water-resistant matte bronzer infused with Monoi and Murumuru Butter to deliver a long-lasting, matte, Tahitian sun-kissed look! How To Use May be worn alone or over makeup. Using brush, glide over face and neck for a natural looking matte glow. To accentuate and contour, apply more over cheekbonbes.","Ingredients Talc, Mica, Lauroyl Lysine, Zinc Stearate, Fragrance/Parfum, Triethylhexanoin, Dimethicone, Astrocaryum Murumuru Seed Butter, Astrocaryum Tucuma Seed Butter, Theobroma Grandiflorum Seed Butter, Potassium Sorbate, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Ethylhexylglycerin, Hexylene Glycol, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Gardenia Taitensis Flower Extract, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","blends easily, smooth/creamy texture, glowy/radiant finish, long-lasting wear, natural-looking finish, strong pigmentation/color payoff, easy to apply/use, flattering/good shade match, good value/affordable","can cause breakouts, causes irritation/burning, difficult to blend, smudges/transfers/flakes","bronzing/contouring, acne-prone skin, fair/light skin tones, beginners/learning makeup, deep/dark skin tones, eyeshadow/eye looks, medium/olive skin tones, sensitive skin",4.7,17639.0
e5_maxp,21,Matte bronzer,5,P0659,0.86162317,https://www.ulta.com/p/matte-contour-sculpt-cream-bronzer-pimprod2026490,Matte Contour and Sculpt Cream Bronzer,Anastasia Beverly Hills,Bronzer,35.0,"Conscious Beauty at Ulta BeautyTM Cruelty Free Cream Bronzer by Anastasia Beverly Hills is a weightless cream formula that warms up skin for sun-kissed, dimensional color while also creating contour and sculpted definition. Details Benefits Formulated Without Weightless, cream formula for natural, sun-kissed warmth and definition Non-greasy formula grips to skin for long-lasting color that doesn't wipe off or slip Buildable and blendable formula that is easy-to-apply and mistake-proof Flexible texture seamlessly blends into skin without streaking, patchiness or settling in lines Highly pigmented formula delivers color while still looking natural for soft to bold definition Melts into skin effortlessly with comfortable wearability Versatile formula can be used to bronze, define and contour the face and body Sets to a natural, matte finish with a second-skin effect Can be applied on bare skin or layered on top of makeup without disrupting Wide range of shades stay true to color and don’t shift or oxidize as you blend Housed in a luxe, easy-to-use jar Available in shades for all skin tones Cruelty-free Phthalates-Free Mineral-Oil Free Fragrance-Free Oil-Free Sulfate-Free How To Use Using A30 Pro Brush, gently pick up a small amount of product. Apply using light pressure to areas you want to add warmth and definition: cheekbones, temples, forehead and jawline. For amped-up, sun-kissed definition, sweep across the center and tip of the nose. Use pressing motions to deposit color and circular motions to blend and diffuse. Layer for desired intensity. Take it to the next level by applying to the neck and decollate area for an all-over sun-kissed look. For soft color, select a shade that is 1 shade deeper than your skin tone. For a more sculpted effect, select a shade that is 2-3 shades deeper based on your preference.","Ingredients Phenyl Trimethicone, Silica, Dimethicone, Bis-Diglyceryl Polyacyladipate-2, Isononyl Isononanoate, Mica, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Sorbitan Olivate, Synthetic Fluorphlogopite, Synthetic Wax, Octyldodecanol, Triethoxycaprylylsilane, Sorbitan Isostearate, 1,2- Hexanediol, Polyhydroxystearic Acid, Aluminum Hydroxide, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Tocopheryl Acetate, Caprylyl Glycol, Ethylhexylglycerin, May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742).","blends easily, smooth/creamy texture, natural-looking finish, flattering/good shade match, easy to apply/use, strong pigmentation/color payoff, good/buildable coverage, convenient packaging/applicator, glowy/radiant finish, good value/affordable","cakey finish, poor/insufficient coverage, shade/color mismatch or inaccurate photos","bronzing/contouring, dry skin",4.6,875.0
e5_maxp,22,Powder bronzer with a warm undertone for a sun-kissed look,1,P0745,0.86363053,https://www.ulta.com/p/natural-looking-matte-powder-bronzer-xlsImpprod17841003,Natural-Looking Matte Powder Bronzer,Anastasia Beverly Hills,Bronzer,28.0,"Conscious Beauty at Ulta BeautyTM Cruelty Free Powder Bronzer by Anastasia Beverly Hills is a finely milled bronzing powder that provides a natural-looking matte finish with buildable coverage. This professional-quality powder bronzer feels weightless on the face and body and blends seamlessly to add warmth for a sun-kissed makeup look. Details Benefits Features Powder Bronzer can be layered on top of liquid, cream or powder complexion products Shade range is inclusive for cool and olive undertones Includes a large mirror for on-the-go touch-ups Available in naturally sun-kissed shades Cruelty-free How To Use For a natural bronze, dust Powder Bronzer on the upper cheek plane, down the nose, chin and forehead. For a tan glam, apply Powder Bronzer to the jawline, side of the nose, tip of the nose, temple and cheek contour. Pro Tip: Use Powder Bronzer as an eye shadow for added warmth in the crease.","Ingredients Saddle: Boron Nitride, Caprylic/Capric Triglyceride, Aluminum Starch Octenylsuccinate, Lauroyl Lysine, Nylon-12, Dimethicone, Magnesium Stearate, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexyl Palmitate, Ethylhexylglycerin, Isopropyl Myristate, Isostearic Acid, Lecithin, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Synthetic Fluorphlogopite, Tocopheryl Acetate. May Contain: Mica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","blends easily, glowy/radiant finish, natural-looking finish, strong pigmentation/color payoff",shade/color mismatch or inaccurate photos,"bronzing/contouring, cheeks/blush, everyday wear, humid/hot weather",4.6,2121.0
